0	0
1.25	4807792.15
3.75	10540231.68
23.75	25115829.32
33.75	27845043.82
53.75	31113993.74
73.75	32965197.67
81.25	33397781.06
83.75	33477858.42
85	33500786.77
85.625	33508174.19
86.25	33511927.16
87.5	33514334.75
107.5	33027030.09
127.5	32383908.4
147.5	31742084.6
167.5	31117040.48
187.5	30512445.22
207.5	29929160.16
227.5	29367204.86
247.5	28826191.38
267.5	28305634.2
287.5	27804927.84
300	27501775.77
